input_store_id,1,2,3,4,5,6,7,8,9,10
7962,7229,14797,17754,15914,16648,14470,14764,15232,11055,16561
7966,6676,3034,11017,10952,16404,13672,10816,6228,13493,13224
7968,4150,18005,14974,4358,6437,11699,6825,7319,10956,9796
7969,15876,14764,5042,10396,10476,15942,14274,15232,17754,5041
7971,10201,1938,2294,7006,17686,14853,7526,4266,15629,1339
7972,10214,13052,14423,14488,7160,14235,11637,6270,8666,16538
7973,8790,13948,7170,6573,6544,8909,2516,8566,16270,15868
7974,17361,11624,3200,11314,11072,14274,17973,9121,5628,11884
7975,5439,10377,8723,16615,17460,13388,7006,16382,8817,1083
7976,5854,15273,10377,10349,10905,14021,9008,4479,9452,7863
7989,10579,17120,6089,13029,7771,9096,8119,16640,17330,14594
7990,7394,6221,9320,14524,1276,1072,1006,10321,4000,13699
7992,6092,17928,9554,18347,12013,16313,14207,10930,16715,15498
7993,8110,10529,5711,4663,9392,9746,6001,14080,16727,15402
7994,10326,11193,2761,1886,10681,9203,13704,306,1046,7249
7996,8052,4406,3520,5238,1519,5896,14162,4015,3289,16715
7997,5377,8854,13913,17916,15325,100,14921,16169,6598,8113
7998,5954,9719,10189,17701,9757,10577,18158,1697,1794,14750
7999,17788,7270,11369,15403,2498,12053,15535,3177,9323,15264
8000,7292,7527,15744,18096,13534,15417,3403,9629,684,13289
8001,10773,8918,15411,2583,8896,8091,3044,15441,1250,531
8002,16815,14042,7455,10136,1529,8723,9891,14311,6400,17460
8003,45,1611,7,9286,11717,18045,5709,15023,10045,16245
8004,8596,13388,9526,6860,3967,14766,8337,4678,13062,11407
8005,16650,9914,13854,1944,10999,5879,4992,7625,15065,16627
8006,15384,3557,10367,5653,8780,8145,4457,12099,10462,15117
8009,5884,1636,7211,11416,15292,17484,7064,6788,7170,2773
8012,11383,10184,16663,9643,6568,11628,11441,11463,10260,10470
8013,18163,5377,4257,13913,14636,12109,11194,13948,10849,8782
8015,6867,5276,10315,8094,15629,9324,8813,9643,455,1083
8016,7,17771,13644,8003,14309,18045,16166,5709,15434,3651
8021,520,15318,13045,16169,5218,9844,13837,7386,15044,6303
8022,11900,17954,16657,5219,18154,11981,10982,16285,10119,18366
8023,9447,6678,941,5358,7140,5113,2459,6583,7910,15628
8024,370,212,73,8697,169,4153,8838,14670,7087,3124
8025,3591,9540,3968,6539,3398,14934,12165,6121,13713,13847
8026,317,14100,1833,16495,18103,910,3822,17503,1655,5216
8027,2442,18242,9992,3765,18340,754,10999,15233,8032,1894
8028,10055,8147,3804,3116,17422,5258,7526,15171,10315,6105
8029,13502,7590,10283,14008,14171,5369,9655,2314,16059,13917
8030,564,4485,7025,10845,136,393,6673,1147,4843,11494
8032,10350,3967,4490,4966,4210,4327,16460,16098,8334,4371
8033,7435,14720,16640,7465,5362,8954,10523,15513,5238,16729
8034,14843,6019,17648,6211,9641,18309,18173,10189,7303,7335
8035,3116,5212,5241,7526,1710,11362,17422,10315,3117,6143
8036,1887,16843,17728,17439,10128,11240,10760,10275,10277,17417
8039,15844,17374,11795,10619,7768,2332,18184,13863,9141,14509
8040,13840,8428,6972,9185,9449,17310,8750,1880,3118,16297
8042,11385,7846,11981,16170,15767,18154,9250,15871,7157,10982
8043,8531,17839,4711,3951,16898,10517,7638,16021,14079,15030
8044,11227,6613,14238,5637,15224,17293,11446,17478,1593,4123
8046,9033,5362,16430,13591,6664,3911,5420,15784,14720,10636
8047,1063,9646,5233,3411,2704,6913,5795,11303,7201,4780
8048,13289,11282,8798,13534,13746,6414,6443,16238,4930,16232
8050,3559,14311,13110,12042,6573,2582,13084,3049,7879,6400
8051,6143,13068,16101,5951,9268,6390,16451,8431,6218,16043
8052,7765,11403,5377,1041,441,8026,16451,10268,17503,492
8054,9203,2727,14305,4906,15481,15233,8171,13086,429,115
8057,15807,4014,2782,838,2866,1798,5478,7265,7281,7860
8058,11492,13318,11523,8805,14664,3687,15249,5710,11686,3887
8061,11049,16865,9040,4843,18478,9323,5876,11087,8682,14732
8062,17519,6276,10018,11179,4788,11062,17388,9013,18091,14258
8063,9433,14014,7438,9834,14,6673,393,5880,14728,3425
8065,14885,1705,16733,14105,6326,8967,13104,11693,11757,3574
8066,16580,16630,17436,1544,6240,8272,7283,1739,4234,14729
8067,10059,1943,6853,2103,1938,1622,1769,6860,1529,9250
8068,18427,15596,7690,4761,2993,14067,16311,11629,11131,838
8069,799,17465,10628,8655,17388,5443,17389,11493,14336,18347
8073,2235,16767,14996,14553,5121,922,14973,16310,14660,10277
8075,11783,7744,17274,9058,11456,5422,14191,11956,5473,6669
8077,14375,6617,18331,187,13872,16223,10015,17446,1064,1798
8078,11017,10310,3990,16156,7966,7100,11153,15261,6485,13224
8079,3514,13862,16241,13167,16815,7589,10136,13350,306,5864
8080,6708,3224,14536,14931,9765,17422,3956,7846,14469,6910
8081,4534,10470,18154,337,5854,1035,15421,3096,16226,7335
8085,8431,10470,4910,5241,11900,5430,8241,11831,14278,13797
8087,15606,16175,16167,3354,5690,6091,6372,3928,6366,14545
8088,14720,11250,15171,16229,18154,8954,9096,5330,17531,13122
8089,15231,16227,13975,11337,4538,6206,8098,13330,9438,10433
8090,16327,16125,4527,12160,5773,17645,10852,8707,10844,11416
8091,1406,471,5252,14511,70,8702,10888,8896,15372,16343
8092,5322,9268,17618,11577,16843,15598,6225,14973,16413,7797
8093,17415,7278,6273,6635,8950,2516,5377,16843,14921,10019
8094,1520,2103,16154,15630,15115,17460,6853,14339,9064,625
8095,2240,17507,6873,8641,16884,5992,7163,11125,7271,6091
8098,16227,14172,5163,3017,9365,7163,10918,10205,14671,13645
8099,15909,11516,17990,9651,13023,4456,13214,7270,8538,18426
8100,7356,6351,18435,13070,3503,332,14135,5188,5205,6042
8101,10867,18341,15916,11157,17557,15918,16000,8113,18513,13368
8102,4672,10044,15634,8582,10299,10553,10329,17511,10324,14887
8103,214,14177,2281,18057,14311,4944,3020,4474,5089,8540
8104,8398,1883,9298,13898,15432,15403,11203,13340,7520,3437
8105,11974,2452,3565,6087,18365,14143,13992,5881,353,16453
8106,14037,14975,14699,4445,1792,16279,14513,5306,8061,5391
8110,13691,7993,5271,6804,4663,11132,5711,17490,4735,15980
8112,10755,7823,12024,15423,1495,2168,124,2212,4602,4009
8113,10019,2516,9891,5703,4536,7879,7278,3467,17771,2748
8116,8713,10197,7976,14021,6505,14056,16774,13934,4352,11676
8118,11032,6102,10911,4688,15399,10904,17649,5308,15816,15652
8119,16495,1833,15325,18059,5216,8026,10574,8232,11201,317
8122,11488,18295,16034,14469,10905,5645,928,6630,2411,625
8123,16006,9009,2416,14788,7110,8294,18184,6804,11973,7776
8125,13405,15981,8200,11203,13379,4389,5615,10923,3620,8880
8128,4153,4009,14958,2212,9690,10033,3353,2890,7319,15423
8129,10173,8877,16371,11691,13355,4432,5649,3634,3290,8991
8130,18131,8774,7292,9957,13278,1280,8318,9629,8652,514
8132,415,3507,1469,9657,1943,6110,10176,9242,8440,14828
8134,16261,16359,7481,10447,10344,1304,8185,7185,7522,6457
8135,17608,8596,5600,11637,13665,4479,15442,8998,14412,13388
8139,14361,629,3309,18036,13862,3202,13519,16478,9543,298
8140,8533,10896,15086,11075,10683,14340,5517,5614,14530,16236
8141,8958,17727,17754,11221,16501,14478,4668,7869,5595,16561
8142,13779,7638,7053,16229,5362,17637,5657,4451,7791,4711
8143,5184,5215,13181,8005,10284,1523,4283,5874,14733,9992
8144,10819,7823,2143,3712,12024,10033,15973,10770,2212,3353
8145,8794,16360,8509,17310,16528,16216,6110,11038,8780,17679
8146,5926,11038,2028,5437,1062,11414,8145,553,14716,17539
8147,3116,8028,5277,9765,5258,10230,15412,8651,5557,9435
8148,15313,11457,5614,16236,9889,10896,16253,13455,17779,17911
8149,5694,8842,15131,6811,11637,13308,6361,16543,5557,10184
8151,18309,15754,18218,10635,13060,15183,3920,9961,5331,10762
8152,4412,4489,11534,3817,11106,15248,14806,9426,8297,356
8156,4451,3229,6334,14238,14543,4635,9689,16362,14250,15375
8158,17626,11098,1646,2295,4586,6367,15699,2510,16200,16059
8159,15035,6228,14482,5946,16665,11454,17933,14821,11267,8316
8163,10313,8440,12105,13704,11472,7470,4458,116,10656,11193
8164,13454,5062,2498,17990,10809,13975,14232,5690,16762,11516
8166,5697,7175,10371,5271,13526,10471,10522,17604,8727,18243
8168,16803,10182,1064,3425,14929,10652,143,15339,1440,5409
8169,14941,7064,8854,14344,8566,14921,16451,13913,10824,11201
8170,6187,11131,3747,9664,5106,13011,15596,4761,9789,16311
8171,429,3096,13086,2727,11099,11402,4007,8366,754,11025
8172,2270,402,5439,1273,5600,16615,4642,2985,6652,5324
8173,16627,11308,1035,16300,2727,7625,7437,15442,10429,1343
8175,17657,9349,5092,14999,8062,6075,9279,6148,13401,13630
8181,10353,4436,15736,8730,7740,7006,2529,5382,11218,16413
8182,1404,10462,4015,15117,93,9973,4701,1608,10048,2652
8183,4575,852,9559,12042,3224,16316,2193,942,9112,7879
8184,6518,9037,17355,13555,7546,16634,7954,14357,8771,13092
8185,8957,15808,7227,9690,6457,9323,14415,7315,8252,532
8186,16748,5216,17663,16140,16169,964,4162,5218,9844,2136
8187,6197,13563,17895,18059,4445,18303,5377,14938,3829,16495
8188,2500,7410,11992,11200,1026,1593,4648,10567,14319,8877
8189,17779,10839,11457,10318,2528,2754,13405,13025,8958,4849
8191,13182,7391,5557,11263,13138,8431,14278,9349,13037,15007
8193,174,15325,902,7021,11012,317,3883,670,4162,6598
8195,5375,5345,14357,8967,5044,15201,8248,5787,5729,17894
8196,18580,16615,10863,15104,16045,14932,8730,8275,11463,2373
8200,16010,15681,10422,13250,7759,13455,16236,17915,16253,15493
8202,7175,10973,5691,12169,11890,5769,5848,10371,11909,5711
8203,6573,6692,9893,5423,10536,10094,6853,8747,15748,13057
8205,5859,7029,17663,885,14459,10290,2806,11937,11202,15550
8206,15193,8781,16135,3294,8343,6105,1942,10189,8284,778
8208,7290,9857,1516,11467,12122,18282,15471,1280,8795,511
8209,7240,3478,5125,5977,85,4485,3556,285,6193,15023
8210,10567,5216,3822,1833,14100,16471,11845,16495,5539,13117
8214,11238,532,13656,502,13474,11197,9940,1483,9317,159
8215,7282,11178,7315,7213,8445,4813,18322,10716,16230,18436
8216,17723,11883,10128,16825,5695,18425,14834,15186,17549,7942
8217,8798,8023,13417,2777,17633,5551,5998,9493,9038,8048
8218,6401,4040,16214,5070,11633,3613,13043,15294,9857,11249
8219,11151,11525,13139,10923,14285,3954,16094,4169,9574,18077
8224,2350,3564,550,18180,7617,10142,6224,6734,15123,15184
8225,7408,136,3052,2821,4006,13152,1518,1009,9891,3559
8227,18322,11612,10744,7461,13360,7914,13516,40,2152,7857
8229,10605,1643,9554,15065,13307,5467,5352,3822,5586,13977
8230,14238,16494,4093,9554,15848,15950,5420,7082,10106,14771
8231,11247,6882,14811,11508,16451,10574,8232,11201,9103,4563
8232,16451,11201,6882,14811,7278,11176,8231,8909,11247,1212
8233,9814,8310,2406,11912,8260,15774,16322,8996,713,1202
8234,4358,113,1358,3434,452,2814,414,10048,14722,14020
8236,10422,9574,16236,17911,11525,6729,4169,13455,16253,18077
8237,3542,3955,9651,11074,4695,14708,6705,17371,16051,9650
8239,14480,17818,4544,17426,15859,16414,14559,11223,13259,9978
8240,4710,7250,9234,18276,16370,11427,5878,1406,3546,14385
8241,5423,1339,1622,6143,7006,8431,1424,10315,9250,15629
8242,286,7893,4217,4034,10866,418,4416,233,5248,13243
8243,4334,2790,9071,17559,14848,14255,3749,1873,2696,17771
8244,15411,2583,5114,6744,15011,13808,10180,5356,2311,3695
8246,8458,2059,18197,4194,16157,9370,8317,3436,7163,18274
8248,11347,6169,10082,14568,15748,10094,10201,8817,14372,7879
8249,1980,11316,7102,7953,14990,9084,12121,2692,5095,11757
8250,9729,248,1269,6350,2445,14943,8785,217,1112,14535
8251,6518,10420,5496,8771,10115,13809,11410,4778,4163,10271
8252,7481,7926,15557,4153,15310,962,14958,6821,553,14670
8254,13066,11043,14174,14332,2112,7533,15270,12119,13290,7213
8255,594,4006,18434,14311,5089,11000,3052,7249,16815,3559
8256,13632,10264,6299,3233,2452,2447,99,6567,4562,10980
8258,17491,10952,6995,11232,18152,1009,1758,859,17315,9720
8260,1520,7145,18171,17460,16823,6787,6853,13930,7861,5797
8265,3651,15041,6919,2317,15948,2300,10591,1079,9544,15609
8266,16034,17823,8299,4678,11422,5423,8122,4238,11830,7434
8270,14713,17493,6177,12151,11179,16580,16164,14488,7482,11265
8271,4172,9135,4859,13520,16432,15072,9436,15083,5527,9650
8272,2058,17621,11845,2397,8513,17792,11527,13117,16152,14635
8273,14644,1787,354,5318,5394,9657,9242,3434,1213,1469
8274,15779,11422,15197,2864,9961,13333,16576,14248,16034,13436
8275,14932,7593,16877,16663,9149,574,16590,7156,18580,16615
8277,10219,12129,10278,8005,1523,15816,9992,10904,2442,659
8278,2837,11978,14361,18147,16241,13862,9739,13350,194,13481
8279,5671,3987,14953,2661,4181,7855,3643,1782,8746,10680
8281,6653,11946,9249,10516,4323,6867,8511,15531,8343,6223
8284,14202,3418,13591,2801,10576,6231,17648,16423,14836,8462
8287,6986,4451,4711,4350,3951,12160,17527,14238,9533,17816
8288,15741,3614,10000,18177,17422,5704,18318,15104,6939,10902
8289,18437,8726,4843,11690,14,3177,2774,14929,9834,308
8292,1863,7951,1529,10689,17472,1938,4033,427,15741,3052
8294,4252,2953,8123,6804,17490,5414,6791,2222,2416,2149
8295,16087,11590,610,10228,15420,17826,13401,16305,2597,4300
8297,8152,9426,7368,11946,3958,3176,15924,7495,4412,473
8299,16034,1770,15347,15124,5623,10241,3839,17966,7526,9961
8302,2473,2381,3032,84,11424,8758,11685,2050,378,3121
8303,2746,17771,9501,7026,6882,17775,7064,13885,14811,8954
8307,5712,9323,13975,9365,11516,3466,11729,10160,16762,2449
8308,6110,15029,17547,15550,15689,3435,8780,13536,15117,7683
8310,526,3915,5864,4868,8940,2406,13051,6282,7589,18171
8311,1911,13267,12159,18167,15631,5997,1756,3641,1282,17608
8314,6173,10093,15971,16664,10144,16363,3982,9258,17767,14403
8315,7156,13570,13388,2373,8723,8651,16045,3515,6232,11143
8316,17363,11180,13463,16232,13672,15035,13413,3597,11282,17933
8317,11971,6216,9927,11736,11516,13800,10433,6065,9651,8458
8318,5268,3442,274,14447,13607,9813,6791,7689,8603,4663
8319,12176,2909,1900,8446,17472,353,7951,14282,6209,8900
8320,1300,2810,6087,6851,14143,9080,4776,13992,36,2909
8321,10451,6859,16982,8664,1430,3780,16724,15382,18026,17963
8322,11111,6646,9388,17670,9900,8935,2864,2918,1855,13588
8325,11900,11936,10470,18099,10119,17496,5121,5627,5957,5430
8326,509,16495,14891,6452,5075,14100,15331,14783,11024,14361
8328,7156,5557,3979,16590,6811,14278,10863,2373,14932,10736
8333,14228,10470,7335,2194,10905,4826,15197,9465,8431,15250
8334,4210,10010,14731,10350,4371,3967,9124,10241,15112,7281
8335,12106,9765,2505,17422,9435,8080,7863,16590,7335,8651
8337,13388,5439,17443,3804,15736,15171,10470,7863,10019,8067
8338,16630,9137,9096,14023,14924,15987,7283,3822,799,17531
8339,15295,17650,818,17560,12150,11398,8669,102,17679,3964
8340,15391,16384,15887,11354,8052,1923,18386,6871,11490,12013
8341,6387,17500,14510,11197,7399,18270,13474,9135,12089,532
8343,3050,5212,7006,778,4896,10315,4266,8546,3956,9249
8345,14004,9895,13590,6216,13025,11971,5370,13437,12070,18197
8346,2098,10600,4695,8615,6251,9356,9370,10299,13437,5424
8347,5501,9079,9893,4763,3276,1212,6787,13571,1520,8546
8348,3578,1655,18347,15477,15224,8210,12022,9554,6871,5243
8350,15665,6749,8511,13149,11628,11362,8813,5321,1065,13119
8351,16630,18161,11660,7391,14924,8249,6820,6240,11801,14883
8352,4677,9503,821,876,14143,5327,108,5013,1507,12197
8353,8805,10225,16049,10209,16170,8042,17612,5567,13611,9007
8354,11802,8648,11980,10489,14496,3437,11984,3968,11525,2348
8356,16140,5306,16169,18224,9233,15756,13837,2773,100,12020
8357,17751,16576,16022,17417,11637,8431,9326,16543,9842,6808
8358,3056,14597,18036,4563,441,11895,1471,4867,10574,2500
8359,15365,6045,1619,9816,14408,17825,18103,17832,5461,11113
8360,3957,10290,185,12006,1143,2065,5585,16009,6357,8186
8361,3588,4985,11279,7006,13028,16043,11981,15871,6143,15629
8362,14536,3117,3978,11005,15696,9432,1150,7526,4896,12198
8364,1056,5393,4271,6444,4896,12180,5734,1770,14732,10980
8366,3457,8712,10788,15049,470,14327,10304,4303,2069,15619
8367,941,1128,8356,4954,1507,14732,8544,5955,748,14578
8369,17943,17788,7599,18478,12127,16865,5194,4850,13694,1423
8371,6688,2058,17836,14161,7240,9094,1919,15576,16580,13416
8372,4715,4426,10331,1936,248,13600,15096,1269,5204,16297
8373,8900,1972,14311,15300,10980,8446,13110,455,7485,3294
8374,14050,11678,7164,14456,9889,13380,11611,15914,13455,15381
8375,14020,7105,14719,1469,1565,630,14411,9657,6215,17679
8376,6910,13638,12184,18295,2556,15531,7593,10349,4830,3956
8378,3979,14598,6630,11321,14838,7156,6731,10863,14932,2373
8379,5401,2808,937,1001,5425,15686,13581,16193,9865,4682
8382,1774,4780,7606,7201,3594,18395,11431,6325,15887,8711
8385,11394,10988,2773,5377,16136,14636,18353,13368,16279,13009
8390,12130,10014,15403,2540,5062,2449,9539,11039,12037,14431
8395,981,16715,8210,13230,4002,1655,14361,1430,11978,16183
8396,10022,5110,13490,8244,4298,2192,8091,10888,17310,6813
8397,13672,4620,13371,10107,11267,10056,13671,17653,10028,6990
8398,8104,1883,13713,15432,3437,11735,11203,9298,11802,13046
8399,10544,10200,8523,3017,2098,5573,13396,14934,10205,11331
8400,1296,11736,3013,14897,18013,16103,14385,7036,13272,748
8403,15669,14463,13630,16791,17496,11062,13008,18133,16800,10673
8405,5545,9877,3871,2035,17420,3589,10205,5571,2064,9926
8407,4114,1343,2270,2778,8642,7398,1043,16522,15300,4271
8410,810,8457,7227,8185,257,4150,7682,5119,8906,15888
8412,14797,10476,17754,10739,15914,14764,17729,5041,11260,7229
8413,10301,17417,10209,13433,18093,16706,7516,769,18076,3887
8414,15981,5018,15463,4389,13046,13405,7218,13340,14663,6968
8415,15430,16546,11055,14470,10554,14673,7869,16648,16662,10697
8416,1943,1769,2782,9785,4362,3967,2317,15609,10350,12157
8418,7394,13937,3242,8746,14524,1072,9320,17467,4435,1276
8420,15171,5061,13595,17637,5972,10982,16901,16170,5426,11608
8421,7562,2449,9857,7285,12115,13558,5690,1875,13975,13766
8423,5381,5667,13824,11029,9624,14463,9741,10445,6870,7830
8425,11179,16543,18212,9315,15289,18055,18291,14258,10563,10559
8427,14434,2900,7828,11092,15356,14609,8489,10579,5788,10868
8428,7480,3633,13197,17922,11818,18280,12084,11070,7958,15748
8429,3505,14060,3948,17439,7306,5365,2331,8446,4250,16101
8431,8241,7896,5276,11555,8511,9643,8035,6510,5241,13271
8433,16712,14489,8436,7849,16025,3364,18126,6261,11312,13607
8434,9464,9457,3425,7464,15555,9834,14929,8168,4628,17780
8436,12138,11936,6714,922,18133,13776,17808,16310,11853,11719
8438,7151,11302,18045,6033,10943,11218,5306,4093,14517,10045
8440,16360,17115,12105,8203,9750,11929,8794,1499,14629,6110
8445,146,1143,8676,9655,15699,504,9654,3118,2076,4813
8446,8909,16101,2582,17433,13146,4607,13258,5951,14328,8900
8449,4589,5686,9785,838,11204,11629,2866,15099,7595,4473
8450,8776,9444,8248,16356,6660,4564,18079,13142,16437,11522
8457,959,13229,1647,2453,3443,5790,13899,14732,4089,13081
8458,9370,7865,10499,8098,3646,14217,13800,6397,17499,18274
8460,17648,14336,3006,9992,17407,16423,5439,7378,3965,13552
8461,14503,6289,16452,15095,8407,7975,5386,11391,10080,9798
8462,10577,7335,14242,7565,10089,6867,8651,11062,10470,18580
8463,4601,18152,15756,5882,15035,5265,12186,1665,14476,16404
8464,7335,1687,9992,10470,10184,13570,14843,11628,12103,9051
8471,13035,1590,14613,3670,7213,11888,13841,3950,3330,13539
8473,15761,16154,10980,15295,8094,15630,15115,8535,8935,6568
8475,3747,15099,16063,5929,9248,16782,15153,7007,15187,11667
8477,8780,6110,11394,16348,15429,10589,15436,10678,1404,15658
8481,4275,11960,15894,7635,6514,8373,11357,14452,1737,1280
8482,14461,16715,7065,15393,3673,5658,634,6092,11350,17928
8483,10074,14464,4599,3565,9539,15042,5698,2255,14313,9787
8484,15711,13077,18416,15791,18412,5866,7794,8861,4923,18020
8485,5952,3437,11313,11802,11203,5698,9049,11770,12127,11525
8486,16459,10217,6001,14489,13265,13144,16652,4211,13671,13145
8487,6820,13709,8972,17495,5223,14991,16637,11352,15304,11447
8488,3967,4371,14766,1769,13665,4210,10863,10350,8998,1943
8489,15848,17557,15477,17805,17821,12022,11921,13421,16469,1557
8490,9928,10796,5626,11455,3503,5694,4708,7376,14488,7972
8492,10541,13509,5765,9885,15023,399,14042,6676,5997,1608
8493,4901,5627,12046,3315,11004,15916,6074,18101,13948,14558
8494,11961,12074,14680,9029,8232,11201,16715,11247,18059,8655
8495,18369,11448,10142,6910,7593,14715,14086,6734,5038,9538
8496,2498,9187,3194,5062,15808,14431,6193,15535,10065,10148
8498,11754,16316,8546,14242,8511,3050,11555,8781,8431,9435
8499,15255,9330,10937,15369,10063,17058,18126,10694,5273,18338
8502,838,15596,2866,13340,7690,15187,17699,13513,16730,16311
8504,14797,10739,17754,11260,5041,16595,7962,14764,17729,11678
8506,14488,7376,5223,11637,11815,14141,18212,17684,9842,15304
8507,8556,14489,11951,11570,12011,7689,11629,5631,17571,15047
8509,3361,1406,14638,18374,4162,11918,15310,18280,16269,3812
8511,11362,4323,11392,11577,1803,3003,7896,6223,18295,15531
8513,10017,11527,17919,9096,14442,13122,16327,2132,8707,4711
8516,10764,14037,3520,14331,11157,14162,10297,91,10795,14077
8520,11203,18248,7654,17780,5952,3396,6206,9323,8814,8951
8521,10047,9401,15985,13579,15784,15648,17293,13734,3706,1658
8523,11562,11074,11331,14708,3622,5424,13392,2098,10609,16008
8524,6282,6036,13045,7212,7589,13350,10943,11487,3915,13051
8525,894,15848,18117,8992,13269,17540,8416,17557,6524,9554
8527,16640,14399,16473,16021,1643,16469,9401,14699,9443,6219
8528,10888,10535,18364,3926,3872,8702,15240,2192,5297,5356
8530,3555,9962,9493,10817,2447,16819,18141,11068,14086,7405
8531,7638,3418,15952,3588,3951,10988,6231,17527,14548,11952
8532,11516,3955,14708,3196,11074,14217,9927,15169,15606,6216
8533,8140,11075,15086,9621,5614,14530,5358,10896,13455,10683
8534,7336,17522,10528,8649,11090,4561,13636,3718,6330,4601
8535,10980,3117,1529,9331,3830,6568,5423,4642,7006,7079
8536,11635,2818,16335,14416,17382,8297,1557,15657,7495,7368
8537,4607,14328,7249,4690,5790,1046,1520,7459,10681,2802
8538,2316,9651,15909,11074,13023,10433,9668,18062,16051,13697
8540,13152,4285,9891,14873,594,8255,13051,14311,16815,10136
8541,8667,10809,5062,11934,3194,11722,9993,7012,17695,10014
8543,14640,8129,10173,15716,7407,17730,2388,4432,10073,13050
8544,6567,12150,14810,13258,8781,778,18061,2447,6483,13646
8545,2300,14944,15948,10602,4581,16223,9731,15347,1529,7275
8546,4266,11362,16876,15629,9643,6867,16154,8511,5501,9331
8547,15827,15328,7437,15184,10089,14419,11340,7401,6307,10429
8551,5261,14005,4194,14734,9370,9895,11054,7865,8098,10205
8552,10153,12078,3967,10863,10990,9345,2782,3804,16363,16590
8553,11127,514,2978,14789,14544,14182,14378,13846,15894,14622
8554,9200,10355,18133,10377,16517,5568,16049,5883,15273,15421
8555,1255,5493,469,3046,11685,6755,13381,1559,1754,5537
8556,8595,7027,11570,15047,18106,6800,14897,14816,1296,10376
8560,17619,9554,17825,14398,15365,9816,356,1188,10574,10077
8561,13526,11017,7556,11267,8756,6228,13663,12186,13507,11828
8562,4191,7198,13549,12099,9020,9529,1358,17679,4358,2535
8563,16455,14058,15477,11477,5330,14720,8210,13591,14250,14928
8564,11055,15430,17911,14470,7164,8415,10474,16662,14478,16648
8566,15550,7170,4257,16101,8361,16270,100,8781,3294,7683
8569,10017,4711,10517,5164,10615,11527,16898,16473,8513,14336
8571,7942,7674,13581,5796,16066,15246,4055,10817,15186,5401
8572,179,10112,4920,13146,17737,1942,14542,24,14587,6169
8573,9972,15255,15744,5602,9629,4884,8023,3403,10248,9185
8574,4287,14162,15952,4307,11157,9002,11319,6481,10733,2690
8576,7883,15669,16543,13138,2194,11179,18291,18218,9842,13630
8577,9734,5718,13899,11004,5201,818,9951,5644,11577,15650
8578,4303,18024,2529,11363,7170,13779,2516,7683,13368,8566
8580,11422,13922,11444,11362,13044,18295,2556,10701,8938,5423
8581,13922,13077,11071,14278,3982,4476,11444,18020,15711,11327
8582,2242,2840,7448,14215,3017,9398,13484,13963,10473,13330
8583,5358,8648,13203,5113,16205,3620,7140,6956,11802,15313
8584,14496,11802,10923,5198,11984,6968,13340,3437,11525,8200
8586,11494,16782,16063,14758,13245,8032,9326,13434,15679,7938
8587,2522,9466,6821,16470,9690,1469,14020,14722,927,3712
8589,14285,13340,15981,14663,11984,4761,15596,3487,8068,7174
8590,14710,14644,8273,3797,3611,5318,5570,2535,6821,13391
8591,16665,6228,13630,14812,14821,8013,7998,18158,14482,2841
8592,8704,7419,14060,6348,3505,4250,8712,3571,5365,7306
8593,17469,11767,9330,15504,6261,9760,16862,16566,9066,13671
8594,2690,17503,5940,16152,16495,356,5669,174,3122,6885
8595,7744,6124,3396,11956,17725,16114,7383,18106,7163,14897
8596,16382,13388,15421,5600,11063,15273,8998,10905,14273,10315
8600,18010,4967,15203,3928,15327,8641,16408,6529,14341,14985
8602,6859,3018,110,15612,3780,15785,18223,15382,10451,18022
8603,5268,5769,11232,4620,8511,3861,15412,11571,7516,8023
8604,14897,2368,14172,3396,15264,14591,7383,11516,15958,15143
8605,10419,6811,13935,13308,754,17417,10301,16068,9671,14023
8608,4410,14183,5467,4287,9238,1510,13320,13977,5431,3493
8609,13271,16101,9268,10760,8909,7896,11577,13068,5260,5951
8611,5113,13024,5952,3620,5259,15463,3577,1620,11770,7999
8615,9148,13024,2754,10667,8648,10683,8200,5113,5952,10596
8616,8618,13386,2316,13697,12062,15137,3477,9356,7660,14076
8617,6124,14671,5527,13963,9101,2316,5930,9650,14172,14215
8618,2316,9356,4695,10404,15128,9668,7056,9926,3477,4194
8620,16607,17744,13779,14336,13591,8142,5426,11952,10584,7565
8624,14173,469,5493,7076,6000,3361,13381,13460,1187,12043
8625,2936,15615,15072,11023,13682,10862,7948,5994,8016,16749
8626,14559,10452,16414,13259,9978,6496,18039,7642,8722,18273
8627,7109,5704,3614,3749,15347,3839,1770,10734,5623,15741
8628,18134,13748,16460,14498,8816,10468,16104,11719,15542,12078
8632,13847,13379,6539,13437,3017,12165,3589,7218,10205,2064
8634,696,6804,17490,11854,6001,10937,14150,8110,14788,2205
8635,3893,11902,3756,7027,16175,10376,16485,3184,18010,3955
8641,16032,10376,6264,14489,2841,3928,6873,6091,9330,14703
8642,10688,4114,2270,1043,115,18074,625,4097,1343,13256
8643,11577,8446,13271,16101,12185,13646,14821,11821,11044,17439
8644,13509,5133,15436,9122,3559,13763,4536,5742,14828,17415
8645,16494,13850,9443,1593,5095,6532,373,10567,8210,6524
8646,13937,3987,13714,3964,2826,11896,12150,14810,3233,1064
8648,11802,3437,13898,15403,17779,6187,3620,2082,15364,5113
8649,7740,6995,8792,14821,18280,10107,919,8128,8747,13763
8650,6665,5013,1751,1647,13229,10204,15604,13992,10401,698
8651,3754,9435,16462,11362,9643,7202,14242,574,9765,18580
8652,17522,514,4620,7292,13161,10589,2405,7526,14544,5769
