store_id,prov_namt,latitude,longitude
6718,กรุงเทพมหานคร,13.74218703950032,100.5487639660842
6725,สิงห์บุรี,14.99931685678757,100.328155236475
6726,สระบุรี,14.36733234621084,100.8495635868901
6727,กรุงเทพมหานคร,13.67952608526065,100.4800842136156
6728,นครปฐม,13.86100299958883,100.206405999937
6729,กำแพงเพชร,16.47078302991292,99.49566111826609
6730,กรุงเทพมหานคร,13.81283790714377,100.7217902802973
6731,นนทบุรี,13.86618200009929,100.4987970000815
6732,ระยอง,12.67489343028762,101.2723910065398
6733,ระยอง,12.72007062595867,101.1683523510802
6734,ภูเก็ต,7.895060788024978,98.29904956738368
6736,มหาสารคาม,15.50759400006308,103.1856920000858
6738,เชียงราย,19.90299790163192,99.84089062240434
6743,กรุงเทพมหานคร,13.72234512452792,100.5303676591402
6744,กรุงเทพมหานคร,13.75177448970101,100.5355330439149
6749,ปทุมธานี,14.06516976956925,100.6035983076159
6751,กรุงเทพมหานคร,13.89495596634481,100.6381591252435
6753,กรุงเทพมหานคร,13.88559859150183,100.5897361665908
6754,เพชรบุรี,13.10346171718453,99.93944834976162
6755,กรุงเทพมหานคร,13.73641752974527,100.432693905999
6756,ลพบุรี,14.80369966810525,100.6524222011237
6757,นนทบุรี,13.86355674324915,100.5359726442222
6763,กรุงเทพมหานคร,13.75431743700017,100.5282909221884
6764,สมุทรปราการ,13.65420670637445,100.5431247033425
6765,สมุทรปราการ,13.56171809071736,100.5900346030146
6766,ฉะเชิงเทรา,13.84647799975994,101.0584920000059
6768,พระนครศรีอยุธยา,14.3431679999033,100.6090820002342
6769,กรุงเทพมหานคร,13.766040318406,100.4871352734742
6770,กระบี่,8.064017790488663,98.91760074627746
6771,กรุงเทพมหานคร,13.83915195869599,100.5944887490566
6772,ฉะเชิงเทรา,13.70278904198074,101.091407817317
6773,นนทบุรี,13.91445999972927,100.525665999886
6775,นนทบุรี,13.87829618552058,100.4060746830003
6777,อุดรธานี,17.38880223853255,102.7685686564184
6781,กรุงเทพมหานคร,13.76161600017832,100.7299570004153
6782,กรุงเทพมหานคร,13.76211799994582,100.728031999777
6783,ปทุมธานี,14.00391669679817,100.6951588121295
6784,กรุงเทพมหานคร,13.72060600026674,100.517095000334
6785,กรุงเทพมหานคร,13.79878800026603,100.5334809996485
6786,สมุทรสาคร,13.51328633669516,100.1511312828824
6787,กาฬสินธุ์,16.43570955645095,103.5087063602104
6788,สมุทรปราการ,13.67817899976109,100.7235069997483
6789,นครปฐม,13.8105850991231,100.0416961402647
6790,ชลบุรี,13.45402802947001,101.0212994603019
6791,ระยอง,12.68805103792511,101.2511639269737
6910,ชลบุรี,12.88982019554561,100.8873158430518
6794,กรุงเทพมหานคร,13.74238565207622,100.395127502832
6796,สมุทรปราการ,13.63763332881513,100.5918451100638
6798,กระบี่,7.638225137879885,99.03394665091724
6799,กระบี่,8.053349008949624,98.75723686399016
6800,จันทบุรี,12.6209100002963,102.148105999992
6802,ปทุมธานี,13.95783627332543,100.5270673252969
6803,นครสวรรค์,15.76201179320975,99.7425899545628
6804,ชลบุรี,13.07920134036959,101.0018891110936
6805,กรุงเทพมหานคร,13.72401158536644,100.5172083697705
6808,อุทัยธานี,15.38003982048139,99.85667156054416
6810,ปัตตานี,6.752595001058523,101.4852184249904
